"occurrenceID","eventID","scientificName"
"urn:uuid:2b3a642b-314d-4f0e-b3da-1e0029f50f14","urn:uuid:74065305-aa91-424f-b683-5ddcd7833e0e","Lota lota (Linnaeus, 1758)"
"urn:uuid:d30db73c-0e24-4ae8-846e-e583a6949750","urn:uuid:74065305-aa91-424f-b683-5ddcd7833e0e","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:9fa4d178-9f4a-44fe-badc-c0982694b40e","urn:uuid:74065305-aa91-424f-b683-5ddcd7833e0e","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:be96ef1a-f5d7-46f5-9d05-2a5629536017","urn:uuid:74065305-aa91-424f-b683-5ddcd7833e0e","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:56ba0e5f-79cd-42b8-9cc7-4f340310cdd5","urn:uuid:74077047-cd03-4d17-8904-b2ce805a8897","Esox lucius Linnaeus, 1758"
"urn:uuid:bc85de34-dfcf-46da-85d5-1d7ac1bc8af3","urn:uuid:74077047-cd03-4d17-8904-b2ce805a8897","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:c78ce770-b2d5-4a24-b6f1-cadad3d113ae","urn:uuid:74077047-cd03-4d17-8904-b2ce805a8897","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:16c43cab-bff0-47e3-b921-74180252c54a","urn:uuid:74077047-cd03-4d17-8904-b2ce805a8897","Lota lota (Linnaeus, 1758)"
"urn:uuid:cbfa9377-e4af-42e6-93c5-b1a92b73931a","urn:uuid:74077047-cd03-4d17-8904-b2ce805a8897","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:4d25c460-d5ce-4c05-89c9-67a377399642","urn:uuid:74077047-cd03-4d17-8904-b2ce805a8897","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:2234a008-9b0a-4627-acf1-13e8541bddd8","urn:uuid:74077047-cd03-4d17-8904-b2ce805a8897","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:72250b94-0453-47dc-9af7-2f9b84983470","urn:uuid:745beb65-d199-47d4-b82c-16e00c46b5a0","Esox lucius Linnaeus, 1758"
"urn:uuid:ad985382-67aa-40eb-ac7f-fc4645c0d846","urn:uuid:745beb65-d199-47d4-b82c-16e00c46b5a0","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:d522f5e5-41f0-4f21-8b4a-bb73bcce8ab3","urn:uuid:745beb65-d199-47d4-b82c-16e00c46b5a0","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:fcc1b925-2676-484f-a0b4-11bd408f9787","urn:uuid:745beb65-d199-47d4-b82c-16e00c46b5a0","Lota lota (Linnaeus, 1758)"
"urn:uuid:21989644-c811-44eb-9369-86bc9a3e317a","urn:uuid:745beb65-d199-47d4-b82c-16e00c46b5a0","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:4cd5cf61-9f49-40a2-88ab-a86f13de13a2","urn:uuid:745beb65-d199-47d4-b82c-16e00c46b5a0","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:3573390d-e1b3-4c90-8169-d0ff33272daa","urn:uuid:745beb65-d199-47d4-b82c-16e00c46b5a0","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:163fba52-ab91-46f3-be3d-22685f89bc08","urn:uuid:74abae80-129c-489c-9362-64679c5747d4","Esox lucius Linnaeus, 1758"
"urn:uuid:acb11cef-0062-4d01-a93d-c731838507d6","urn:uuid:74abae80-129c-489c-9362-64679c5747d4","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:37aa7234-6823-4e6f-bcb0-7ec43bbe73ca","urn:uuid:74abae80-129c-489c-9362-64679c5747d4","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:71a9ce2e-8caa-4f8a-a5a7-d3fc45dd5604","urn:uuid:74abae80-129c-489c-9362-64679c5747d4","Lota lota (Linnaeus, 1758)"
"urn:uuid:024d26b7-4918-4f8b-a0df-73eb7f56b57b","urn:uuid:74abae80-129c-489c-9362-64679c5747d4","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:bc4dabbb-4897-4df9-8f56-0387cebaf8a2","urn:uuid:74abae80-129c-489c-9362-64679c5747d4","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:2cbe0597-7da0-4532-9dff-e4a74bb46214","urn:uuid:74abae80-129c-489c-9362-64679c5747d4","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:26ccde26-4610-4a0a-ba52-13fcca5a51e3","urn:uuid:753815e5-37a3-4264-8022-e78bf6325c87","Esox lucius Linnaeus, 1758"
"urn:uuid:c9adb21e-67e8-4e47-9feb-9f226efe24bf","urn:uuid:753815e5-37a3-4264-8022-e78bf6325c87","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:9161a505-57a1-4775-87d2-74169a15b09f","urn:uuid:753815e5-37a3-4264-8022-e78bf6325c87","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:0858204d-efe5-40ef-8e7c-ce9cca5ad841","urn:uuid:753815e5-37a3-4264-8022-e78bf6325c87","Lota lota (Linnaeus, 1758)"
"urn:uuid:ce45fd6f-8187-4d2d-8625-f6374070012f","urn:uuid:753815e5-37a3-4264-8022-e78bf6325c87","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:854ab555-b442-4fea-bb15-9fedd098fbb2","urn:uuid:753815e5-37a3-4264-8022-e78bf6325c87","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:b3f34e4a-1337-4f0d-9de4-87d965cc5640","urn:uuid:753815e5-37a3-4264-8022-e78bf6325c87","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:d15f87a6-6486-42f0-a50d-761d8939b97c","urn:uuid:7538f55e-158d-41c8-9354-85f578f258c5","Esox lucius Linnaeus, 1758"
"urn:uuid:3d7a90c5-ce72-4a85-a788-0c4ce3e6481b","urn:uuid:7538f55e-158d-41c8-9354-85f578f258c5","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:4ec1707e-b4e5-4bbc-95db-32b139a7fcb9","urn:uuid:7538f55e-158d-41c8-9354-85f578f258c5","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:fe1e4961-74fc-4183-b714-e9d3d674477e","urn:uuid:7538f55e-158d-41c8-9354-85f578f258c5","Lota lota (Linnaeus, 1758)"
"urn:uuid:eaaf4495-3296-492d-a30b-47b241809e16","urn:uuid:7538f55e-158d-41c8-9354-85f578f258c5","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:4c93a1af-e82b-451e-9b50-dd09b8534ac3","urn:uuid:7538f55e-158d-41c8-9354-85f578f258c5","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:ea9bf983-636a-4818-9bbb-4db747d57369","urn:uuid:7538f55e-158d-41c8-9354-85f578f258c5","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:90684b03-3d34-4cec-931d-2b2d51e4d126","urn:uuid:75426915-3ae0-46c0-8632-f645664c054b","Esox lucius Linnaeus, 1758"
"urn:uuid:6862eaf0-bebe-4b23-a434-c76b0e556761","urn:uuid:75426915-3ae0-46c0-8632-f645664c054b","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:304c9575-5b27-4c52-afc3-e14b596c5704","urn:uuid:75426915-3ae0-46c0-8632-f645664c054b","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:9bd081e7-e608-4586-9f48-30625280abe2","urn:uuid:75426915-3ae0-46c0-8632-f645664c054b","Lota lota (Linnaeus, 1758)"
"urn:uuid:1e180a8b-1bbb-4dd7-a042-d9eb3b066ccf","urn:uuid:75426915-3ae0-46c0-8632-f645664c054b","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:b5ff28e1-434f-4406-ac4b-63e3801bbe23","urn:uuid:75426915-3ae0-46c0-8632-f645664c054b","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:6d5b086b-4011-4021-8327-1287d8df9c81","urn:uuid:75426915-3ae0-46c0-8632-f645664c054b","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:151395b4-cd09-4543-8296-6c88b3331be6","urn:uuid:755024eb-2f8f-4986-8b92-b9e28c4e2d62","Esox lucius Linnaeus, 1758"
"urn:uuid:9249f891-15ea-416c-a13f-2dc580d64706","urn:uuid:755024eb-2f8f-4986-8b92-b9e28c4e2d62","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:e6b0adcc-c717-410c-9748-4a9fb18d7d25","urn:uuid:755024eb-2f8f-4986-8b92-b9e28c4e2d62","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:b80f33d1-240a-49f0-8ecd-37577df80e8c","urn:uuid:755024eb-2f8f-4986-8b92-b9e28c4e2d62","Lota lota (Linnaeus, 1758)"
"urn:uuid:67819642-8075-447c-b07b-293b9b82e666","urn:uuid:755024eb-2f8f-4986-8b92-b9e28c4e2d62","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:b7d917d5-3a36-44fd-baa7-88b37c487d1b","urn:uuid:755024eb-2f8f-4986-8b92-b9e28c4e2d62","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:f9234635-6fc9-4c9d-970b-c92cc097c483","urn:uuid:755024eb-2f8f-4986-8b92-b9e28c4e2d62","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:dcd7dd14-2c2a-4d03-9084-beb5d4c621b1","urn:uuid:756d4a6f-98aa-4277-9af7-50d93d05cee3","Esox lucius Linnaeus, 1758"
"urn:uuid:63437641-3077-4399-9822-bcceba8102a0","urn:uuid:756d4a6f-98aa-4277-9af7-50d93d05cee3","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:ae6a1b3a-1ecf-4241-867c-6fd15e95950a","urn:uuid:756d4a6f-98aa-4277-9af7-50d93d05cee3","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:34d025e4-0fbb-4e2f-b54f-3d666ba400b6","urn:uuid:756d4a6f-98aa-4277-9af7-50d93d05cee3","Lota lota (Linnaeus, 1758)"
"urn:uuid:c18abe64-546e-450d-8d89-bb5edd720738","urn:uuid:756d4a6f-98aa-4277-9af7-50d93d05cee3","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:4c4c79e8-1888-47ea-99e0-6069c348a2de","urn:uuid:756d4a6f-98aa-4277-9af7-50d93d05cee3","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:4d793f09-3907-40b5-96d3-0c37a7aa90bd","urn:uuid:756d4a6f-98aa-4277-9af7-50d93d05cee3","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:a548365e-4004-4909-8bbd-f606a263c0dd","urn:uuid:75af3055-dc6c-4a5a-9cf6-1c766a7adbf8","Esox lucius Linnaeus, 1758"
"urn:uuid:db930e80-c523-496d-a698-e8067039c05b","urn:uuid:75af3055-dc6c-4a5a-9cf6-1c766a7adbf8","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:e4e7b1a6-16d7-423e-b974-c51da3da81be","urn:uuid:75af3055-dc6c-4a5a-9cf6-1c766a7adbf8","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:1ba56c19-ea18-49d5-8f71-067dc0b31c42","urn:uuid:75af3055-dc6c-4a5a-9cf6-1c766a7adbf8","Lota lota (Linnaeus, 1758)"
"urn:uuid:85b9b023-7507-4070-bf3b-ff0ab39417cd","urn:uuid:75af3055-dc6c-4a5a-9cf6-1c766a7adbf8","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:5c1b9895-f131-4c62-8405-2aac55c9a659","urn:uuid:75af3055-dc6c-4a5a-9cf6-1c766a7adbf8","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:d73ddc29-993d-4e0c-beba-08b0fa377914","urn:uuid:75af3055-dc6c-4a5a-9cf6-1c766a7adbf8","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:cf8ae226-b359-428e-baa5-fc284f54b6a4","urn:uuid:75bd0e31-da82-4c8d-972e-377ea9355b9d","Esox lucius Linnaeus, 1758"
"urn:uuid:030c43e3-b34d-47f6-b01e-969e58535227","urn:uuid:75bd0e31-da82-4c8d-972e-377ea9355b9d","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:2e6c76cf-4a58-4514-9ed3-92d516025e50","urn:uuid:75bd0e31-da82-4c8d-972e-377ea9355b9d","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:b2d5bcd0-f28e-47c0-b02e-7562a8076ec2","urn:uuid:75bd0e31-da82-4c8d-972e-377ea9355b9d","Lota lota (Linnaeus, 1758)"
"urn:uuid:9124be0b-9b3d-4705-89d3-cf0ef7d5b883","urn:uuid:75bd0e31-da82-4c8d-972e-377ea9355b9d","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:5a570981-f088-4de4-b5c6-d85472d1cc54","urn:uuid:75bd0e31-da82-4c8d-972e-377ea9355b9d","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:b1c9cd5b-d830-4737-96d2-4ba5d860ba2f","urn:uuid:75bd0e31-da82-4c8d-972e-377ea9355b9d","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:2fda5344-9578-4c33-b1fb-4e4f885b6751","urn:uuid:761e4d43-7aeb-4e8e-9160-d7249c83aca0","Esox lucius Linnaeus, 1758"
"urn:uuid:0d567eaf-6ede-4299-830f-ca3047adb616","urn:uuid:761e4d43-7aeb-4e8e-9160-d7249c83aca0","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:a91b9f1f-ab1f-4399-95cb-ed43245e60cb","urn:uuid:761e4d43-7aeb-4e8e-9160-d7249c83aca0","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:f5b71d12-9da3-48f5-8e25-fa667edd15fc","urn:uuid:761e4d43-7aeb-4e8e-9160-d7249c83aca0","Lota lota (Linnaeus, 1758)"
"urn:uuid:004d17b6-29c0-4c34-bcd0-e6250244550e","urn:uuid:761e4d43-7aeb-4e8e-9160-d7249c83aca0","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:f7b2722e-0725-4a22-8b12-92e7e1025dd4","urn:uuid:761e4d43-7aeb-4e8e-9160-d7249c83aca0","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:5cc5e750-43bb-4255-8e32-9f80e2b6337a","urn:uuid:761e4d43-7aeb-4e8e-9160-d7249c83aca0","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:d58e5a80-963c-41a6-8dd2-b06daad0088f","urn:uuid:762f0c24-7945-489c-baa0-2f2f0b32f434","Esox lucius Linnaeus, 1758"
"urn:uuid:8dd53ccc-b8ff-4972-84ae-4487138e8dfe","urn:uuid:762f0c24-7945-489c-baa0-2f2f0b32f434","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:8065bd5a-9edf-4387-8fd0-c8ebc7aea9c2","urn:uuid:762f0c24-7945-489c-baa0-2f2f0b32f434","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:9046e454-1a7c-4dc5-9990-9cd69b4cde8e","urn:uuid:762f0c24-7945-489c-baa0-2f2f0b32f434","Lota lota (Linnaeus, 1758)"
"urn:uuid:9e53058c-79d5-442f-ab64-e17c25ea7710","urn:uuid:762f0c24-7945-489c-baa0-2f2f0b32f434","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:0b62e8f5-f9d3-4a5e-a7c6-fe3c83cdfa1b","urn:uuid:762f0c24-7945-489c-baa0-2f2f0b32f434","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:31bd9407-df2c-4678-af87-06b5dd458259","urn:uuid:762f0c24-7945-489c-baa0-2f2f0b32f434","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:b594f9d5-7320-4985-8b0e-9761a9a5fc6e","urn:uuid:76450985-8b94-4130-954e-39b0d3e37168","Esox lucius Linnaeus, 1758"
"urn:uuid:4699cee4-c15a-4bc8-829f-8d626cf6a6cc","urn:uuid:76450985-8b94-4130-954e-39b0d3e37168","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:b1f2226f-7449-4e9e-8e14-c880f3d7ed22","urn:uuid:76450985-8b94-4130-954e-39b0d3e37168","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:0f5a4eb3-9953-4d99-9898-b91478e7faf2","urn:uuid:76450985-8b94-4130-954e-39b0d3e37168","Lota lota (Linnaeus, 1758)"
"urn:uuid:eba9540c-7cbd-4338-ab8f-41c97e9efdbf","urn:uuid:76450985-8b94-4130-954e-39b0d3e37168","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:a88abe8d-643b-4969-9831-1bafe1573974","urn:uuid:76450985-8b94-4130-954e-39b0d3e37168","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:bb7fb5d1-800c-4848-9419-24c6fc7ff810","urn:uuid:76450985-8b94-4130-954e-39b0d3e37168","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:4d01cf86-9981-4202-b634-721f5f39c669","urn:uuid:7645a141-8219-488e-82fd-f97ec0847932","Esox lucius Linnaeus, 1758"
"urn:uuid:77c46ff0-d1c5-46f1-9782-dac1e1104b62","urn:uuid:7645a141-8219-488e-82fd-f97ec0847932","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:02ceabbb-e281-4b70-a4ee-e5168eaa758d","urn:uuid:7645a141-8219-488e-82fd-f97ec0847932","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:2a1c1e96-1bd9-433e-96f6-a8ddb25c2075","urn:uuid:7645a141-8219-488e-82fd-f97ec0847932","Lota lota (Linnaeus, 1758)"
"urn:uuid:e1eec043-3968-4d99-9e2f-61828ecc1859","urn:uuid:7645a141-8219-488e-82fd-f97ec0847932","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:b641890a-91dc-4287-ae08-f8a975073d64","urn:uuid:7645a141-8219-488e-82fd-f97ec0847932","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:6ade74d1-8cef-4f81-b3a0-bd221837de7d","urn:uuid:7645a141-8219-488e-82fd-f97ec0847932","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:da6d37b3-cc9f-41e8-9b21-adbbf9e7bd7c","urn:uuid:7661994b-c904-4627-9a47-9f649b440498","Esox lucius Linnaeus, 1758"
"urn:uuid:5569af73-3383-4a49-9a73-36dbc72eeafd","urn:uuid:7661994b-c904-4627-9a47-9f649b440498","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:54bfcdcb-9eae-4699-8068-7eab0435c9b0","urn:uuid:7661994b-c904-4627-9a47-9f649b440498","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:4b02358b-d234-451b-83d0-de8574bc368f","urn:uuid:7661994b-c904-4627-9a47-9f649b440498","Lota lota (Linnaeus, 1758)"
"urn:uuid:571cedbd-b800-4572-8d41-a211927e203c","urn:uuid:7661994b-c904-4627-9a47-9f649b440498","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:e1da5a2a-fd35-424a-a3e9-b8bffd056b56","urn:uuid:7661994b-c904-4627-9a47-9f649b440498","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:aeb32e0f-0b78-4278-9ef1-739a076659e8","urn:uuid:7661994b-c904-4627-9a47-9f649b440498","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:ec9d45b5-28d6-428f-ad85-097a7d45a940","urn:uuid:768b70c3-be25-4e51-be5b-57bf156edbb5","Esox lucius Linnaeus, 1758"
"urn:uuid:8d67c0d1-f56c-4b8f-8807-bdf7110b61f4","urn:uuid:768b70c3-be25-4e51-be5b-57bf156edbb5","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:2dd58e64-d3b9-4585-b3a3-0a84c8ca01ca","urn:uuid:768b70c3-be25-4e51-be5b-57bf156edbb5","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:a5f306a9-4937-4364-94ba-354c2a2ddafa","urn:uuid:768b70c3-be25-4e51-be5b-57bf156edbb5","Lota lota (Linnaeus, 1758)"
"urn:uuid:1a2df7de-9282-4563-a1c3-514d1307cb1b","urn:uuid:768b70c3-be25-4e51-be5b-57bf156edbb5","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:e4744c86-84d6-4049-92d9-a7c15b488dd1","urn:uuid:768b70c3-be25-4e51-be5b-57bf156edbb5","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:025b9111-846c-4f47-9770-11de8ef3ec7b","urn:uuid:768b70c3-be25-4e51-be5b-57bf156edbb5","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:bad55449-c41b-4f66-bab1-ec421f88a83f","urn:uuid:76af507f-322d-4c52-95e6-f9f437790978","Esox lucius Linnaeus, 1758"
"urn:uuid:c1de5060-23d8-45a3-824b-6c1a6dffa682","urn:uuid:76af507f-322d-4c52-95e6-f9f437790978","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:4d266e4f-03fc-4e80-88df-af88a06c79ef","urn:uuid:76af507f-322d-4c52-95e6-f9f437790978","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:f6db23fe-3a0e-46c5-973a-4a1427e72ff5","urn:uuid:76af507f-322d-4c52-95e6-f9f437790978","Lota lota (Linnaeus, 1758)"
"urn:uuid:d875d5c6-8eff-4ab3-b651-e1a950abd7e6","urn:uuid:76af507f-322d-4c52-95e6-f9f437790978","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:0c4bd7cc-f5df-4656-a484-6261bdfd7ad2","urn:uuid:76af507f-322d-4c52-95e6-f9f437790978","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:054821c2-9a6f-4985-8b9e-03f8400d2d33","urn:uuid:76af507f-322d-4c52-95e6-f9f437790978","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:c0263bab-e073-42d6-8ba4-e36c59985f32","urn:uuid:76c0dbae-3003-442b-b217-43f0fb6bedb5","Esox lucius Linnaeus, 1758"
"urn:uuid:74018667-9b1b-4714-8807-6ec8390d642a","urn:uuid:76c0dbae-3003-442b-b217-43f0fb6bedb5","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:fbda368c-0174-4644-a831-72c5bf44d87c","urn:uuid:76c0dbae-3003-442b-b217-43f0fb6bedb5","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:56098e66-837d-4b1c-ae8c-2148540d3b02","urn:uuid:76c0dbae-3003-442b-b217-43f0fb6bedb5","Lota lota (Linnaeus, 1758)"
"urn:uuid:9fc48821-c49f-4c80-a4aa-d4452e24e89b","urn:uuid:76c0dbae-3003-442b-b217-43f0fb6bedb5","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:d9bc59a5-7c78-4bb5-a3fb-63a506711ccb","urn:uuid:76c0dbae-3003-442b-b217-43f0fb6bedb5","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:ced49577-96bf-4d64-9ded-129461b1aa85","urn:uuid:76c0dbae-3003-442b-b217-43f0fb6bedb5","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:8b78f24d-a106-4ec4-b72d-85025d3bbedf","urn:uuid:76c7d91e-b11a-4c15-a943-362066648f1e","Esox lucius Linnaeus, 1758"
"urn:uuid:cc043310-6ccd-4371-8681-896dbd6e005e","urn:uuid:76c7d91e-b11a-4c15-a943-362066648f1e","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:41c993c0-95d6-4af9-b271-fb99a2849ef4","urn:uuid:76c7d91e-b11a-4c15-a943-362066648f1e","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:e028a837-f4df-4b20-b57e-2298dcdd147b","urn:uuid:76c7d91e-b11a-4c15-a943-362066648f1e","Lota lota (Linnaeus, 1758)"
"urn:uuid:e9a6bec9-771f-4d24-b0a6-9f67da56ba2d","urn:uuid:76c7d91e-b11a-4c15-a943-362066648f1e","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:f02c4e30-b473-4436-9f97-ff6b76a63938","urn:uuid:76c7d91e-b11a-4c15-a943-362066648f1e","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:a1f5de09-25bc-4b38-bbd1-ad5caf6814b5","urn:uuid:76c7d91e-b11a-4c15-a943-362066648f1e","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:5d0491c2-afe1-46f9-976b-3ebda151eb44","urn:uuid:76ec45c0-dddf-41a2-b973-ccd6e896f591","Esox lucius Linnaeus, 1758"
"urn:uuid:2501c85c-938d-4790-b0be-75282bad232b","urn:uuid:76ec45c0-dddf-41a2-b973-ccd6e896f591","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:1e3c6e56-2de3-4c69-b102-2bda9aa51ba7","urn:uuid:76ec45c0-dddf-41a2-b973-ccd6e896f591","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:f19ceb96-bff4-4d43-914e-4ed0f8d7b383","urn:uuid:76ec45c0-dddf-41a2-b973-ccd6e896f591","Lota lota (Linnaeus, 1758)"
"urn:uuid:aca1d6d2-061f-409e-a415-4d691d6e6162","urn:uuid:76ec45c0-dddf-41a2-b973-ccd6e896f591","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:ce2f0b1a-7fe4-405c-80ae-747b28ab2786","urn:uuid:76ec45c0-dddf-41a2-b973-ccd6e896f591","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:2e7fea1e-5b88-4b5b-a635-21e555309d01","urn:uuid:76ec45c0-dddf-41a2-b973-ccd6e896f591","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:bb73174c-bd0b-40d6-be06-479015c6dbef","urn:uuid:7700cefe-2c04-4fde-bd0e-76ac3c5df8fd","Esox lucius Linnaeus, 1758"
"urn:uuid:2721a772-c4c4-4943-8821-4192e3cc8ae5","urn:uuid:7700cefe-2c04-4fde-bd0e-76ac3c5df8fd","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:725b2bf6-8a89-46b5-8c66-0a10de63656b","urn:uuid:7700cefe-2c04-4fde-bd0e-76ac3c5df8fd","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:0bf0f6d6-3193-4562-ae46-f463746402e5","urn:uuid:7700cefe-2c04-4fde-bd0e-76ac3c5df8fd","Lota lota (Linnaeus, 1758)"
"urn:uuid:acd7d2bb-ab11-4cd8-aefb-0c34606af40c","urn:uuid:7700cefe-2c04-4fde-bd0e-76ac3c5df8fd","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:594b27e2-bd99-4721-af3d-e11d4743281d","urn:uuid:7700cefe-2c04-4fde-bd0e-76ac3c5df8fd","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:004bb169-d985-4ddf-84ca-f4c3c390e36f","urn:uuid:7700cefe-2c04-4fde-bd0e-76ac3c5df8fd","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:59756692-b0c8-4072-82be-3cb15ba05b16","urn:uuid:77472d6c-2e8d-4ab7-a23c-0b61c5034a25","Esox lucius Linnaeus, 1758"
"urn:uuid:8e41196b-0800-41b2-ada0-cee37914e21b","urn:uuid:77472d6c-2e8d-4ab7-a23c-0b61c5034a25","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:59b0e4e4-90b6-4ee4-9fbf-939c7e1a1258","urn:uuid:77472d6c-2e8d-4ab7-a23c-0b61c5034a25","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:409c19f7-bfeb-47d0-a91c-1e61c069301b","urn:uuid:77472d6c-2e8d-4ab7-a23c-0b61c5034a25","Lota lota (Linnaeus, 1758)"
"urn:uuid:fae48b82-969b-4d85-8b43-d30d6ad93a66","urn:uuid:77472d6c-2e8d-4ab7-a23c-0b61c5034a25","Perca fluviatilis Linnaeus, 1758"
