"updated","finished","user","date","id","save","annotationRemarks","verbatimLocality","decimalLongitude","locationRemarks","scinames","currentPage","marked.pages","coordinateUncertaintyInMeters","decimalLatitude","introduced","fieldNumber","taxonRemarks","scientificName","kingdom","phylum","order","family","genus","taxonID"
"2018-08-10 16:49:05.760679",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 16:49:05.760679","df7ca5db-4718-4498-b78a-3a7dffec7ce4","Fullfør","VerbatimLocality: Digernessjøen- Nedre Digernessjøen ",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:4063","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 16:46:20.344251",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 16:46:20.344251","f9e013a5-2742-4db5-8b79-e422815f2b7f","Fullfør","",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:358","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 16:45:57.972691",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 16:45:57.972691","eb95f823-e620-4943-81fd-d1a578f5640e","Fullfør","",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:154","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 16:45:42.449602",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 16:45:42.449602","5e3a3310-d8a5-415e-955c-73671ab2d80f","Fullfør","VerbatimLocality: Øyersjøen- Søndre Øyersjøen",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:361","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 16:45:14.175269",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 16:45:14.175269","a1618558-e646-4be5-8689-089d8a8bb4d3","Fullfør","VerbatimLocality: Øyersjøen- Nordre Øyersjøen",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:4123","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 16:43:28.956807",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 16:43:28.956807","95918784-5921-4a72-aa06-301bf844137f","Fullfør","VerbatimLocality: Nordre Aaklangen- Nordre Åklangen",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:4272","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 16:42:25.947470",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 16:42:25.947470","5d6e5b36-746b-4e1d-9e88-28d93d48b2d1","Fullfør","VerbatimLocality: Lillebørn- Slabørja",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:4301","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 16:39:24.885375",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 16:39:24.885375","d3e099de-4712-4ce6-9909-e82f2fb6d745","Fullfør","VerbatimLocality: Storbørn- Storbørja",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:368","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 16:38:16.477821",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 16:38:16.477821","45c1ac08-1231-405c-a8ea-6c15a45f55ee","Fullfør","VerbatimLocality: Sjolungensjøen- Skjølungen",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:4354","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 16:31:54.179309",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 16:31:54.179309","83235617-2eb2-4eb1-a013-e6e886230dbf","Fullfør","",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:3073","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 16:31:33.305037",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 16:31:33.305037","c11bc1b8-ab3e-45c5-bc06-5f6be7528ca3","Fullfør","",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:3095","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 16:31:11.720501",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 16:31:11.720501","02ea3d5c-3b5e-41d9-9754-033bf9b1ee30","Fullfør","",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:4335","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 16:29:51.204695",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 16:29:51.204695","64475e4b-d4f5-41e4-ae51-291ea5a60016","Fullfør","",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:365","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 16:29:10.987393",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 16:29:10.987393","e0abd524-5f97-4ab4-9d1c-bf7c11a96b79","Fullfør","VerbatimLocality: Tansjøen- Veslesjøen (Tannsjøen)",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:352","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 16:28:13.597303",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 16:28:13.597303","f40b1f8d-d313-4d81-8324-631070cbfdc7","Fullfør","VerbatimLocality: Skjærvangen- Skjervangen",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:353","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 16:27:31.173822",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 16:27:31.173822","dd24840b-c538-4d9a-ac61-42a4ca3d1545","Fullfør","VerbatimLocality: Helgesjøen- Vesle Helgesjøen (Helgesjøen)",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:366","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 16:26:47.291803",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 16:26:47.291803","2b607cdd-2653-4e8d-b515-d8e09137fa48","Fullfør","VerbatimLocality: Søndre Billingsjø- Søndre Billingen",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:362","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 16:26:18.102712",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 16:26:18.102712","f72c077d-0377-4cc8-9283-253796cecc3b","Fullfør","VerbatimLocality: Nordre Billingsjø- Nordre Billingen",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:363","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 16:25:33.696397",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 16:25:33.696397","531d9b8b-3920-4bb0-962a-773d280c4ff4","Fullfør","",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:3100","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 16:24:44.632442",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 16:24:44.632442","fc026b17-7e8f-43cb-8428-9ff75d5e3e5d","Fullfør","",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:357","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 16:24:21.513544",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 16:24:21.513544","126dd031-2d9a-47d9-9143-d409b0ec4942","Fullfør","",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:3059","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 16:24:06.059887",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 16:24:06.059887","e730c51e-5339-4b95-9a1e-f310296173b3","Fullfør","VerbatimLocality: Hesbolsjøen- Hesbølsjøen",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:3044","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 16:22:37.124938",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 16:22:37.124938","59178139-7a29-4075-b91e-913c3eff37cc","Fullfør","VerbatimLocality: Øieren- Øyeren",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:113","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 16:21:46.110251",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 16:21:46.110251","6194e349-d7d5-4731-b503-1f7932aee5b9","Fullfør","VerbatimLocality: Øisjøen- Øysjøen",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:356","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 16:17:49.062786",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 16:17:49.062786","4e85f294-a9c7-4a13-961f-814ef4a4cce8","Fullfør","VerbatimLocality: Krokskjølungen- Kroksjølungen",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:3141","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 16:15:57.773029",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 16:15:57.773029","df2bb8d8-f7db-4c30-96a0-115a9f3dc510","Fullfør","VerbatimLocality: Rasensjøen- Rasasjøen",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:121","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 16:12:08.190670",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 16:12:08.190670","1aa5681c-4033-40db-960a-a60fec11ff6d","Fullfør","VerbatimLocality: Sandsjøen- Storsjøen (Sandsjøen er en del av Storsjøen)",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:120","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 16:10:37.024141",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 16:10:37.024141","02fb1373-b4d8-48d0-ba52-624907759ca7","Fullfør","VerbatimLocality: Grimslandstjernet- Grimslandsvatnet",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:4139","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 16:07:57.046337",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 16:07:57.046337","e53e5d66-f2f5-4710-b48d-a69af9aaaf1f","Fullfør","VerbatimLocality: Fløiten- Fløyta",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:4118","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 16:07:02.105460",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 16:07:02.105460","c11ef1e4-3b25-4bad-a2fd-7013b258eae6","Fullfør","VerbatimLocality: Valsjøen- Vallsjøen",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:4104","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 14:02:22.910168",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 14:02:22.910168","cbd35aa7-8437-4d08-b9eb-157447b67624","Fullfør","",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:153","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 14:01:48.161431",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 14:01:48.161431","57435bfd-d0bc-4a05-b47d-3cf754b9296b","Fullfør","",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:120","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 14:01:30.851972",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 14:01:30.851972","9ad04ad9-a59d-4b7b-8754-b36dbc3c2f71","Fullfør","",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:253","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 14:01:16.579801",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 14:01:16.579801","a4d98b52-cc5e-4388-a63a-680d13eabd99","Fullfør","",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:3672","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 13:59:10.631588",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 13:59:10.631588","d809a9a7-ddc8-4ead-85d0-696e36dc49d4","Fullfør","Introdusert ca. 1800",NA,NA,NA,"Esox lucius",62,"62",NA,NA,"on","NTNU-VM_HK_2019_NVE:vatnLnr:3648","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 13:58:40.049948",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 13:58:40.049948","ea777646-3cbb-415d-9774-b8138482ea94","Fullfør","VerbatimLocality: Mjøsen- Mjøsa",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:118","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 13:58:13.921676",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 13:58:13.921676","c9927e72-89bb-44bf-9c92-10bfe92bb749","Fullfør","Antagelig introdusert",NA,NA,NA,"Esox lucius",62,"62",NA,NA,"on","NTNU-VM_HK_2019_NVE:vatnLnr:4427","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 13:53:40.332122",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 13:53:40.332122","35b191be-49e1-4713-8fdc-6865dac3b165","Fullfør","antagelig introdusert",NA,NA,NA,"Esox lucius",62,"62",NA,NA,"on","NTNU-VM_HK_2019_NVE:vatnLnr:33194","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 13:53:16.436372",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 13:53:16.436372","d00d1d26-bce8-4d80-945d-5d7485afa3a5","Fullfør","VerbatimLocality: Nærensjøen- Næra",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:196","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 13:52:08.811330",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 13:52:08.811330","2ecb6b13-c6c5-49fe-842e-7530b08cc00d","Fullfør","",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:141","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 13:51:35.745929",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 13:51:35.745929","7e241af0-0960-4a80-a9a6-b679fd882dfb","Fullfør","VerbatimLocality: Mjøsen- Mjøsa",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:118","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 13:43:38.113776",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 13:43:38.113776","03b95a92-bc70-4a74-852b-7c445f019e4d","Fullfør","",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:4372","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 13:36:04.499128",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 13:36:04.499128","034cb1bf-c86e-4edd-ab02-ab81a13a7b65","Fullfør","",NA,NA,NA,"Esox lucius",62,"62",NA,NA,"on","NTNU-VM_HK_2019_NVE:vatnLnr:4326","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 13:33:01.594085",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 13:33:01.594085","a280ef27-2565-4fc9-a01a-72e1c27cdd0b","Fullfør","",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:4280","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 13:32:34.796373",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 13:32:34.796373","c2e559de-b28d-4637-9a8d-3441c4d3d055","Fullfør","VerbatimLocality: Bjerkenessjøen- Viksjøen (Bjørknessjøen)",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:355","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 13:23:36.977519",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 13:23:36.977519","7427cd6c-5e4b-4632-9b64-711101b7b1ff","Fullfør","",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:4158","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
"2018-08-10 13:23:21.381904",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-08-10 13:23:21.381904","4dba710e-6433-4b92-adf7-b4480350a37e","Fullfør","",NA,NA,NA,"Esox lucius",62,"62",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:4228","Named 'Esox lucius' in source","Esox lucius Linnaeus, 1758","Animalia","Chordata","Esociformes","Esocidae","Esox","42681"
